sigma8,omega_m,s8
4.980147656576117e-07,0.30147535522289165,4.992378449142025e-07
4.980147656576117e-07,0.2778281638886144,4.792583921153112e-07
4.980147656576117e-07,0.26044455784493364,4.6402270933358987e-07
4.980147656576117e-07,0.3016945069407188,4.994192676299962e-07
4.980147656576117e-07,0.2855486985845717,4.858717902049274e-07
4.980147656576117e-07,0.3269787723712372,5.199258032925419e-07
4.980147656576117e-07,0.2598089675506009,4.634561617180287e-07
4.980147656576117e-07,0.3187919585486027,5.133756561609632e-07
4.980147656576117e-07,0.3072682814312322,5.040115137746655e-07
4.980147656576117e-07,0.2899103640724642,4.895684956807722e-07
4.980147656576117e-07,0.3029674555541958,5.004717658802159e-07
4.980147656576117e-07,0.282823472581129,4.835476947380174e-07
4.980147656576117e-07,0.290591245737442,4.901430572767532e-07
4.980147656576117e-07,0.30173703077569736,4.994544629579512e-07
4.980147656576117e-07,0.279448053148419,4.806535299751892e-07
4.980147656576117e-07,0.3044815010148861,5.017207328457901e-07
4.980147656576117e-07,0.26666164397257114,4.6952840203303034e-07
4.980147656576117e-07,0.30557365491451577,5.026197460241753e-07
4.980147656576117e-07,0.2803627136903055,4.814395001384031e-07
4.980147656576117e-07,0.2937695798217897,4.928162310922819e-07
4.980147656576117e-07,0.29097336086325504,4.904652100415776e-07
4.980147656576117e-07,0.2752829284817528,4.770580535243816e-07
4.980147656576117e-07,0.29233131313630667,4.916083612152214e-07
4.980147656576117e-07,0.2478798759723373,4.526913823037626e-07
4.980147656576117e-07,0.294732938253457,4.936236157263276e-07
4.980147656576117e-07,0.27919721921072777,4.804377630676424e-07
4.980147656576117e-07,0.28977987356743184,4.894583043277905e-07
4.980147656576117e-07,0.33760775492328976,5.28308744284112e-07
4.980147656576117e-07,0.29587494703347994,4.945790187678484e-07
4.980147656576117e-07,0.26203803970636247,4.6544006325121e-07
4.980147656576117e-07,0.28586491193141456,4.861407401855395e-07
4.980147656576117e-07,0.2696392465615437,4.7214255346673754e-07
4.980147656576117e-07,0.29146208508761484,4.908769344362276e-07
4.980147656576117e-07,0.2769220581153607,4.784762297884395e-07
4.980147656576117e-07,0.30085549347825125,4.987243407938051e-07
4.980147656576117e-07,0.2735155512126509,4.7552417851254136e-07
4.980147656576117e-07,0.3051656477223584,5.022840806816154e-07
4.980147656576117e-07,0.2810654626855434,4.820425036068488e-07
4.980147656576117e-07,0.24196106112098906,4.4725410181957493e-07
4.980147656576117e-07,0.2620754173952762,4.6547325777053746e-07
4.980147656576117e-07,0.3209045289176964,5.150738661350879e-07
4.980147656576117e-07,0.23689835964241018,4.4255027889357e-07
4.980147656576117e-07,0.2957933962427628,4.945108546835519e-07
4.980147656576117e-07,0.30875979200582676,5.052332937338217e-07
4.980147656576117e-07,0.2929151727865531,4.920990495162165e-07
4.980147656576117e-07,0.27279995049755396,4.749017124313036e-07
4.980147656576117e-07,0.3078669452521629,5.045022683527199e-07
4.980147656576117e-07,0.28288906657618584,4.836037650245083e-07
4.980147656576117e-07,0.2722439723932469,4.7441753048908574e-07
4.980147656576117e-07,0.2856476915456466,4.859560030197236e-07
4.980147656576117e-07,0.2654616864740952,4.684707895116646e-07
4.980147656576117e-07,0.30515509560416365,5.022753965344239e-07
4.980147656576117e-07,0.273665241362702,4.7565428363622283e-07
4.980147656576117e-07,0.30102120248431863,4.988616687468137e-07
4.980147656576117e-07,0.26607320201579576,4.690100620155654e-07
4.980147656576117e-07,0.28564689757723766,4.859553276528397e-07
4.980147656576117e-07,0.3195222974913153,5.139633807374367e-07
4.980147656576117e-07,0.27480696478333244,4.7664545883626256e-07
4.980147656576117e-07,0.2778667211849886,4.792916469634154e-07
4.980147656576117e-07,0.32494118289107027,5.183032959279464e-07
4.980147656576117e-07,0.30250153594008145,5.000867916432341e-07
4.980147656576117e-07,0.3048601938810015,5.020326385310298e-07
4.980147656576117e-07,0.2623607443002599,4.657265740032742e-07
4.980147656576117e-07,0.28476424652751803,4.852039439601147e-07
4.980147656576117e-07,0.31864157207809124,5.132545523216572e-07
4.980147656576117e-07,0.3174158366761155,5.12266419402959e-07
4.980147656576117e-07,0.2771038212721303,4.786332326004122e-07
4.980147656576117e-07,0.37958168502051515,5.601885356695843e-07
4.980147656576117e-07,0.32139168132562157,5.154646744535083e-07
4.980147656576117e-07,0.26041821423804956,4.639992411124304e-07
4.980147656576117e-07,0.2964690472852078,4.95075313185651e-07
4.980147656576117e-07,0.28987076811841916,4.895350619095056e-07
4.980147656576117e-07,0.24981569311948876,4.5445559060297755e-07
4.980147656576117e-07,0.29178456573749495,4.911484183767945e-07
4.980147656576117e-07,0.29822720555139415,4.965411223564915e-07
4.980147656576117e-07,0.2655120045355794,4.685151865494628e-07
4.980147656576117e-07,0.3079965899226591,5.046084816813712e-07
4.980147656576117e-07,0.31184110822877603,5.07748062179252e-07
4.980147656576117e-07,0.28850363159298825,4.883792843632526e-07
4.980147656576117e-07,0.28966397368044516,4.893604130649876e-07
4.980147656576117e-07,0.2779064963673616,4.793259497946617e-07
4.980147656576117e-07,0.2691215803950203,4.7168911493710683e-07
4.980147656576117e-07,0.30342519332154705,5.008496915645665e-07
4.980147656576117e-07,0.2859340351084639,4.8619951193389e-07
4.980147656576117e-07,0.28393478444666587,4.844967769335233e-07
4.980147656576117e-07,0.3002321018073804,4.98207378621986e-07
4.980147656576117e-07,0.2770317038208237,4.785709453774657e-07
4.980147656576117e-07,0.31376123752502116,5.093088662720758e-07
4.980147656576117e-07,0.2916405985877623,4.910272365694453e-07
4.980147656576117e-07,0.28916964061463857,4.889426698323105e-07
4.980147656576117e-07,0.3120159961084543,5.078904207923553e-07
4.980147656576117e-07,0.26559171578377827,4.6858550941082284e-07
4.980147656576117e-07,0.3213090931991822,5.153984406344306e-07
4.980147656576117e-07,0.29890793544228567,4.971074987851928e-07
4.980147656576117e-07,0.29037592383970984,4.899614308642288e-07
4.980147656576117e-07,0.3025847636059048,5.001555816971875e-07
4.980147656576117e-07,0.2766244352243775,4.782190387163196e-07
4.980147656576117e-07,0.2930403155567556,4.92204158550974e-07
4.980147656576117e-07,0.31214545944007605,5.079957781579136e-07
4.980147656576117e-07,0.26863905723267517,4.7126606630194653e-07
4.980147656576117e-07,0.29123576540459295,4.906863149825393e-07
4.980147656576117e-07,0.31264574749677876,5.084027077843464e-07
4.980147656576117e-07,0.28286915142714425,4.835867420785805e-07
4.980147656576117e-07,0.2655554856081609,4.6855354773186765e-07
4.980147656576117e-07,0.3027390507998974,5.002830794699719e-07
4.980147656576117e-07,0.2994078548401831,4.9752302783261e-07
4.980147656576117e-07,0.30130400434169197,4.990959477375293e-07
4.980147656576117e-07,0.2807500169360006,4.817719243867593e-07
4.980147656576117e-07,0.30609574887054797,5.030489432644102e-07
4.980147656576117e-07,0.30528585162840866,5.023829950983118e-07
4.980147656576117e-07,0.2928375608525699,4.920338509659991e-07
4.980147656576117e-07,0.3098882056243526,5.061556809768934e-07
4.980147656576117e-07,0.28513037860734197,4.855157662228753e-07
4.980147656576117e-07,0.2802244591017318,4.81320779950979e-07
4.980147656576117e-07,0.2664200765408621,4.693156821468419e-07
4.980147656576117e-07,0.31244283467839046,5.082376996705519e-07
4.980147656576117e-07,0.28811512312950494,4.880503397937888e-07
4.980147656576117e-07,0.2847436631494777,4.851864078459317e-07
4.980147656576117e-07,0.2636686041422557,4.6688594690978023e-07
4.980147656576117e-07,0.2868814780503418,4.870043572517243e-07
4.980147656576117e-07,0.27934597824890045,4.805657370180358e-07
4.980147656576117e-07,0.27125884647067733,4.735584029918067e-07
4.980147656576117e-07,0.24960147652115447,4.542607013063225e-07
4.980147656576117e-07,0.2789902347946474,4.802596424408549e-07
4.980147656576117e-07,0.2622341513703029,4.656142004745581e-07
4.980147656576117e-07,0.30564932043749343,5.026819710087788e-07
4.980147656576117e-07,0.27977124942434917,4.809314001174735e-07
4.980147656576117e-07,0.3115024149796351,5.074722525497574e-07
4.980147656576117e-07,0.2948215795281163,4.936978390849042e-07
4.980147656576117e-07,0.30579464249264016,5.028014577722506e-07
4.980147656576117e-07,0.27183317496584025,4.740594636537393e-07
4.980147656576117e-07,0.3005653987783021,4.984838396502268e-07
4.980147656576117e-07,0.28227525822577265,4.830788221069224e-07
4.980147656576117e-07,0.30569777374988366,5.027218134683137e-07
4.980147656576117e-07,0.3059387185131719,5.029198919962805e-07
4.980147656576117e-07,0.3206009488312326,5.148301750161406e-07
4.980147656576117e-07,0.2737523729061992,4.7572999875695346e-07
4.980147656576117e-07,0.2683778130435177,4.710368638381924e-07
4.980147656576117e-07,0.3128290915664254,5.085517566049439e-07
4.980147656576117e-07,0.2668241386715079,4.6967143770868004e-07
4.980147656576117e-07,0.291376473154093,4.908048358475857e-07
4.980147656576117e-07,0.2839186948386848,4.844830493557956e-07
4.980147656576117e-07,0.2845842700604187,4.85050590625034e-07
4.980147656576117e-07,0.3186327197387594,5.132474227826772e-07
4.980147656576117e-07,0.31306655526793775,5.087447368571537e-07
4.980147656576117e-07,0.27451948699274786,4.763960822638768e-07
4.980147656576117e-07,0.2762787694691264,4.779201576400997e-07
4.980147656576117e-07,0.30531286212965386,5.024052190505666e-07
4.980147656576117e-07,0.2751685748221298,4.769589572942397e-07
4.980147656576117e-07,0.3001586533992403,4.981464344775636e-07
4.980147656576117e-07,0.26919065384220864,4.7174964353313546e-07
4.980147656576117e-07,0.28471581430011267,4.851626808673763e-07
4.980147656576117e-07,0.27488049417369975,4.767092219689798e-07
4.980147656576117e-07,0.29321385734929806,4.923498814170877e-07
4.980147656576117e-07,0.2598366158125564,4.63480821021748e-07
4.980147656576117e-07,0.27296816334996793,4.7504810589799015e-07
4.980147656576117e-07,0.2935647948781011,4.926444315849312e-07
4.980147656576117e-07,0.3450645902160641,5.341113286957694e-07
4.980147656576117e-07,0.28061858764112363,4.816591437051851e-07
4.980147656576117e-07,0.2940209532856339,4.930270330986937e-07
4.980147656576117e-07,0.31551543641516644,5.107306221458e-07
4.980147656576117e-07,0.3000727327235572,4.980751319494594e-07
4.980147656576117e-07,0.30182579178586944,4.995279190113499e-07
4.980147656576117e-07,0.28957275255117043,4.892833521795724e-07
4.980147656576117e-07,0.2764259173577677,4.780474124068741e-07
4.980147656576117e-07,0.2602039386926965,4.6380830947786055e-07
4.980147656576117e-07,0.29221761005785674,4.915127456961717e-07
4.980147656576117e-07,0.23865128180522,4.4418457984865145e-07
4.980147656576117e-07,0.2733953073266543,4.75419641200982e-07
4.980147656576117e-07,0.24433439084945538,4.4944224563498505e-07
4.980147656576117e-07,0.28491690938251224,4.853339860831545e-07
4.980147656576117e-07,0.28992502932396297,4.895808780499641e-07
4.980147656576117e-07,0.2883363867979118,4.882377077502063e-07
4.980147656576117e-07,0.3121118629057897,5.079684393703088e-07
4.980147656576117e-07,0.2941036978147237,4.930964030184864e-07
4.980147656576117e-07,0.2818728629725915,4.827343747174071e-07
4.980147656576117e-07,0.3152352232079,5.105037786407091e-07
4.980147656576117e-07,0.30203872474206483,4.997040921651412e-07
4.980147656576117e-07,0.2796646486490742,4.808397671409782e-07
4.980147656576117e-07,0.2694792950488952,4.7200249388785875e-07
4.980147656576117e-07,0.3190726830174989,5.136016427198426e-07
4.980147656576117e-07,0.3041304154684125,5.014313922727545e-07
4.980147656576117e-07,0.2836180793149795,4.842264940448487e-07
4.980147656576117e-07,0.2593163807862556,4.630166066785514e-07
4.980147656576117e-07,0.25455944343151915,4.587501279452099e-07
4.980147656576117e-07,0.31522997981604767,5.104995329500511e-07
4.980147656576117e-07,0.31998024136467096,5.143315586564086e-07
4.980147656576117e-07,0.29288104463052994,4.92070380939239e-07
4.980147656576117e-07,0.28619028604389785,4.864173264699488e-07
4.980147656576117e-07,0.2914472077981677,4.908644062004733e-07
4.980147656576117e-07,0.2349095674320325,4.4068873040766283e-07
4.980147656576117e-07,0.2718523809447336,4.7407621035001496e-07
4.980147656576117e-07,0.30931147117586366,5.056844572242856e-07
4.980147656576117e-07,0.2970404965757856,4.955522166627833e-07
4.980147656576117e-07,0.26160349373084857,4.650539761249561e-07
4.980147656576117e-07,0.288913183179267,4.887258061304277e-07
4.980147656576117e-07,0.3101858991155962,5.063987413434849e-07
4.980147656576117e-07,0.2415724049624544,4.468947507728403e-07
4.980147656576117e-07,0.27258467247118523,4.747142928939825e-07
4.980147656576117e-07,0.29309700896620766,4.922517686934834e-07
4.980147656576117e-07,0.2856005982665394,4.859159428237492e-07
4.980147656576117e-07,0.2766128780749941,4.782090488060067e-07
4.980147656576117e-07,0.29542068505722485,4.941992050233226e-07
4.980147656576117e-07,0.2929692736309378,4.921444922712938e-07
4.980147656576117e-07,0.29802933716963087,4.963763719771157e-07
4.980147656576117e-07,0.28356824631148586,4.841839517628491e-07
4.980147656576117e-07,0.3042154805035039,5.015015123505819e-07
4.980147656576117e-07,0.3224031736991341,5.162751792512342e-07
4.980147656576117e-07,0.2931131659534348,4.922653362081501e-07
4.980147656576117e-07,0.2880969897588644,4.880349811120557e-07
4.980147656576117e-07,0.2740295921563194,4.7597081519460755e-07
4.980147656576117e-07,0.2867714420393436,4.869109508096215e-07
4.980147656576117e-07,0.3081689033129154,5.047496174000582e-07
4.980147656576117e-07,0.2633551082647311,4.6660830605701026e-07
4.980147656576117e-07,0.31953844044429397,5.139763638405904e-07
4.980147656576117e-07,0.29360642498354594,4.926793610331467e-07
4.980147656576117e-07,0.30431834280971126,5.015862898283856e-07
4.980147656576117e-07,0.30433455295434686,5.015996486649865e-07
4.980147656576117e-07,0.28834819349166974,4.882477037381413e-07
4.980147656576117e-07,0.32842474834179225,5.210741513742493e-07
4.980147656576117e-07,0.2983132674507721,4.966127626843772e-07
4.980147656576117e-07,0.32219083314076735,5.161051371654749e-07
4.980147656576117e-07,0.3091172121304996,5.055256380120536e-07
4.980147656576117e-07,0.25935556425519374,4.63051586943725e-07
4.980147656576117e-07,0.2980543637853964,4.963972128112299e-07
4.980147656576117e-07,0.28669834675258027,4.868488923920225e-07
4.980147656576117e-07,0.3092747575434621,5.056544453011214e-07
4.980147656576117e-07,0.29659917575680866,4.95183952395495e-07
4.980147656576117e-07,0.28804410005831593,4.879901816006124e-07
4.980147656576117e-07,0.30720370421563686,5.039585480563769e-07
4.980147656576117e-07,0.2773512192384765,4.788468465265884e-07
4.980147656576117e-07,0.3105026920911516,5.066572679645956e-07
4.980147656576117e-07,0.2711812809471423,4.734906919620303e-07
4.980147656576117e-07,0.29041608047545087,4.899953085395246e-07
4.980147656576117e-07,0.2651475971011017,4.681935644851431e-07
4.980147656576117e-07,0.30352203227299823,5.00929608939235e-07
4.980147656576117e-07,0.3264671792407293,5.195189044111725e-07
4.980147656576117e-07,0.28572645658823564,4.860229976221176e-07
4.980147656576117e-07,0.27240787381672016,4.745603178722505e-07
4.980147656576117e-07,0.3156395672475337,5.108310786935023e-07
4.980147656576117e-07,0.28698832903250143,4.870950428717393e-07
4.980147656576117e-07,0.2611376942164437,4.6463976447599546e-07
4.980147656576117e-07,0.2629690509147153,4.6626617555394684e-07
4.980147656576117e-07,0.2711407325510047,4.734552912776147e-07
4.980147656576117e-07,0.27099916239468363,4.7333167301775905e-07
4.980147656576117e-07,0.2972920360740966,4.957619937460009e-07
4.980147656576117e-07,0.26806749911705363,4.707644650622654e-07
4.980147656576117e-07,0.2778019458610159,4.792357783060646e-07
4.980147656576117e-07,0.30572596461800555,5.027449929593747e-07
4.980147656576117e-07,0.30041355534160147,4.983579085520813e-07
4.980147656576117e-07,0.29400188118256787,4.930110423763059e-07
4.980147656576117e-07,0.3332795266660316,5.249112852376735e-07
4.980147656576117e-07,0.307658496111735,5.043314463910506e-07
4.980147656576117e-07,0.26089053048765365,4.6441982440929084e-07
4.980147656576117e-07,0.3158343121504248,5.109886419700658e-07
4.980147656576117e-07,0.2783967255575096,4.797485308428047e-07
4.980147656576117e-07,0.27628130992100763,4.779223549323035e-07
4.980147656576117e-07,0.28573406848735844,4.860294715297743e-07
4.980147656576117e-07,0.30166867138311926,4.993978833303124e-07
4.980147656576117e-07,0.282950421088267,4.8365620548246e-07
4.980147656576117e-07,0.25640509346962004,4.6041017836491216e-07
4.980147656576117e-07,0.2652933204139304,4.6832220480915147e-07
4.980147656576117e-07,0.28321328311167876,4.838808125617447e-07
4.980147656576117e-07,0.28034398622630097,4.814234204476357e-07
4.980147656576117e-07,0.2955615919114705,4.943170501121601e-07
4.980147656576117e-07,0.2733823467228974,4.75408372173222e-07
4.980147656576117e-07,0.30099339626976096,4.988386275543116e-07
4.980147656576117e-07,0.2681921560238512,4.708739099250368e-07
4.980147656576117e-07,0.2794333822177915,4.806409127336854e-07
4.980147656576117e-07,0.31320496263659237,5.088571829781695e-07
4.980147656576117e-07,0.30111974867380276,4.989433189649699e-07
4.980147656576117e-07,0.31110706134942084,5.07150112676309e-07
4.980147656576117e-07,0.31077679423964183,5.068808492956624e-07
4.980147656576117e-07,0.2893562809811143,4.891004348705106e-07
4.980147656576117e-07,0.2746335301260674,4.764950261697665e-07
4.980147656576117e-07,0.28353292661122564,4.841537971795846e-07
4.980147656576117e-07,0.29010286281083697,4.897310039776757e-07
4.980147656576117e-07,0.2620383592016243,4.654403469998019e-07
4.980147656576117e-07,0.30034000605027866,4.982968991300953e-07
4.980147656576117e-07,0.2947711614127909,4.936556230793833e-07
4.980147656576117e-07,0.3111073109350141,5.07150316106819e-07
4.980147656576117e-07,0.30922720719637625,5.056155721502345e-07
4.980147656576117e-07,0.30203160090804354,4.99698199162504e-07
4.980147656576117e-07,0.27341682155029196,4.754383468681851e-07
4.980147656576117e-07,0.287154286151097,4.872358590628257e-07
4.980147656576117e-07,0.2872991079627445,4.873587085007307e-07
4.980147656576117e-07,0.3030433577023137,5.005344533116544e-07
4.980147656576117e-07,0.3124593874317147,5.082511623282263e-07
4.980147656576117e-07,0.28220475727767136,4.830184915593683e-07
4.980147656576117e-07,0.2856886107728046,4.859908085381698e-07
4.980147656576117e-07,0.2901902367988199,4.898047476992006e-07
4.980147656576117e-07,0.2732404157064136,4.7528494804889715e-07
4.980147656576117e-07,0.29915219483880745,4.973105686396024e-07
4.980147656576117e-07,0.32523003786984006,5.185336164262406e-07
4.980147656576117e-07,0.31269848563198394,5.084455855147463e-07
4.980147656576117e-07,0.26977925739908537,4.722651181454975e-07
4.980147656576117e-07,0.28486532393039893,4.852900481742357e-07
4.980147656576117e-07,0.28178129846852273,4.826559618411879e-07
4.980147656576117e-07,0.27870257011586175,4.800119825782031e-07
4.980147656576117e-07,0.2548846428448389,4.5904306081554714e-07
4.980147656576117e-07,0.290324131989681,4.899177338175908e-07
4.980147656576117e-07,0.2885043740669738,4.88379912793263e-07
4.980147656576117e-07,0.3024165989057973,5.000165789898149e-07
4.980147656576117e-07,0.3143509604390143,5.097872716258247e-07
4.980147656576117e-07,0.2880566578725499,4.880008189010421e-07
4.980147656576117e-07,0.2905402110860381,4.901000150674586e-07
4.980147656576117e-07,0.26657917920676366,4.6945579589610666e-07
4.980147656576117e-07,0.2766670961408404,4.782559126749361e-07
4.980147656576117e-07,0.3163470260930402,5.114032339740533e-07
4.980147656576117e-07,0.3141817279602801,5.096500298341477e-07
4.980147656576117e-07,0.2809612772398802,4.819531534826648e-07
4.980147656576117e-07,0.3031183827931767,5.005964086687446e-07
4.980147656576117e-07,0.27901891137682266,4.802843240416808e-07
4.980147656576117e-07,0.3103429534875862,5.065269258802865e-07
4.980147656576117e-07,0.3064312824924923,5.033245818582639e-07
4.980147656576117e-07,0.29433582555208987,4.932909581648807e-07
4.980147656576117e-07,0.2736627699957008,4.756521359046574e-07
4.980147656576117e-07,0.2921437292956483,4.914506077028005e-07
4.980147656576117e-07,0.29542422950559943,4.942021697079292e-07
4.980147656576117e-07,0.29468388302996407,4.935825347657229e-07
4.980147656576117e-07,0.30334766206281133,5.007856988758339e-07
4.980147656576117e-07,0.30341985304177843,5.008452840708868e-07
4.980147656576117e-07,0.26920063696765895,4.717583910363307e-07
4.980147656576117e-07,0.28318558456935833,4.838571499694836e-07
4.980147656576117e-07,0.27647368272845274,4.780887130304728e-07
4.980147656576117e-07,0.2847234353919873,4.851691740869953e-07
4.980147656576117e-07,0.29402133980062783,4.930273571611049e-07
4.980147656576117e-07,0.28912908655842234,4.889083832043435e-07
4.980147656576117e-07,0.2893037537048409,4.890560392907375e-07
4.980147656576117e-07,0.30180724416229887,4.995125704255116e-07
4.980147656576117e-07,0.30597009809231335,5.029456831252727e-07
4.980147656576117e-07,0.31961984808234983,5.14041831608913e-07
4.980147656576117e-07,0.28952312463727764,4.892414229021576e-07
4.980147656576117e-07,0.2918947695166581,4.912411602631372e-07
4.980147656576117e-07,0.27309922976567447,4.7516214003962394e-07
4.980147656576117e-07,0.28069354963317844,4.81723472512233e-07
4.980147656576117e-07,0.29620351654365673,4.948535578890067e-07
4.980147656576117e-07,0.3117183682301344,5.07648128064766e-07
4.980147656576117e-07,0.28217643672728554,4.829942543833669e-07
4.980147656576117e-07,0.303935157254286,5.01270401603817e-07
4.980147656576117e-07,0.2679996671585067,4.7070490003457884e-07
4.980147656576117e-07,0.28349807057058146,4.841240366094138e-07
4.980147656576117e-07,0.2928642616641226,4.920562821794592e-07
4.980147656576117e-07,0.28311308190132584,4.837952061737537e-07
4.980147656576117e-07,0.2870223440795823,4.871239082788405e-07
4.980147656576117e-07,0.30148162564213066,4.992430367387678e-07
4.980147656576117e-07,0.3066533151576072,5.035068972229044e-07
4.980147656576117e-07,0.2806628917920016,4.816971644531131e-07
4.980147656576117e-07,0.31065123440721104,5.06778444120441e-07
4.980147656576117e-07,0.2862100084721574,4.864340865872921e-07
4.980147656576117e-07,0.29983756301157777,4.978799207040948e-07
4.980147656576117e-07,0.2931135077537677,4.922656232242693e-07
4.980147656576117e-07,0.26861791417668074,4.7124752059792447e-07
4.980147656576117e-07,0.3027236097736807,5.002703209860088e-07
4.980147656576117e-07,0.31543836606844733,5.106682407444318e-07
4.980147656576117e-07,0.29277727978401097,4.919832053917424e-07
4.980147656576117e-07,0.2958986947022027,4.945988664486834e-07
4.980147656576117e-07,0.2891058248648083,4.888887154049038e-07
4.980147656576117e-07,0.2949457625125548,4.938018043653405e-07
4.980147656576117e-07,0.28730711816350407,4.873655024896058e-07
4.980147656576117e-07,0.31303030291866,5.087152802998601e-07
4.980147656576117e-07,0.2930752765908941,4.922335187656958e-07
4.980147656576117e-07,0.3043172925914229,5.015854243275677e-07
4.980147656576117e-07,0.2873463644056021,4.873987884928733e-07
4.980147656576117e-07,0.29789088068633346,4.962610569690509e-07
4.980147656576117e-07,0.2912707591031363,4.907157935275179e-07
4.980147656576117e-07,0.30249213289788557,5.0007901916411e-07
4.980147656576117e-07,0.28987876348452807,4.895418131681428e-07
4.980147656576117e-07,0.2779375982354776,4.793527708938236e-07
4.980147656576117e-07,0.2659222873125403,4.688770336737656e-07
4.980147656576117e-07,0.3287892709914025,5.21363244469978e-07
4.980147656576117e-07,0.273347855605223,4.753783814230361e-07
4.980147656576117e-07,0.2691565038580311,4.7171971910298145e-07
4.980147656576117e-07,0.294299690726655,4.932606772268681e-07
4.980147656576117e-07,0.29084078073994457,4.903534586656379e-07
4.980147656576117e-07,0.30426596353241264,5.015431214512607e-07
4.980147656576117e-07,0.3022909447530173,4.999126897066633e-07
4.980147656576117e-07,0.3168549520663353,5.118136231702235e-07
4.980147656576117e-07,0.25316868767030876,4.57495247776906e-07
4.980147656576117e-07,0.30054660158961344,4.984682519589375e-07
4.980147656576117e-07,0.23937139908443988,4.448542264942631e-07
4.980147656576117e-07,0.29041682964275545,4.899959405434881e-07
4.980147656576117e-07,0.3339266446904504,5.254206396990626e-07
4.980147656576117e-07,0.2852793161968792,4.856425540238711e-07
4.980147656576117e-07,0.2547872711332499,4.5895537001210104e-07
4.980147656576117e-07,0.2779025120198163,4.793225137324579e-07
4.980147656576117e-07,0.3010279668555648,4.988672737781917e-07
4.980147656576117e-07,0.30002324140136905,4.980340562190965e-07
4.980147656576117e-07,0.2912430181217145,4.906924247865272e-07
4.980147656576117e-07,0.32578877422154745,5.189788386071972e-07
4.980147656576117e-07,0.29709545737256016,4.955980600498785e-07
4.980147656576117e-07,0.32353301605522716,5.171790156007522e-07
4.980147656576117e-07,0.3235237901500403,5.171716415796446e-07
4.980147656576117e-07,0.27978445616191056,4.8094275128355e-07
4.980147656576117e-07,0.3233876691909529,5.170628314883093e-07
4.980147656576117e-07,0.2882054884734444,4.881268706241387e-07
4.980147656576117e-07,0.2890300827690235,4.888246698576401e-07
4.980147656576117e-07,0.27308743024021187,4.751518750009107e-07
4.980147656576117e-07,0.2664211719578524,4.693166469687321e-07
4.980147656576117e-07,0.30633207140715424,5.032430963452679e-07
4.980147656576117e-07,0.32309026561730064,5.168250183001125e-07
4.980147656576117e-07,0.2838723727167528,4.844435253675041e-07
4.980147656576117e-07,0.29808098333065935,4.964193791920273e-07
4.980147656576117e-07,0.27600861442843155,4.776864369709108e-07
4.980147656576117e-07,0.295673568993977,4.944106802401969e-07
4.980147656576117e-07,0.2907529474433872,4.902794102243427e-07
4.980147656576117e-07,0.2905834885353619,4.901365151593054e-07
4.980147656576117e-07,0.29049294756421085,4.900601500264157e-07
4.980147656576117e-07,0.306457184455667,5.033458538693826e-07
4.980147656576117e-07,0.28874972463645576,4.885875332593786e-07
4.980147656576117e-07,0.3138495480501514,5.09380535687695e-07
4.980147656576117e-07,0.26744991505827004,4.7022186986570646e-07
4.980147656576117e-07,0.29547871473862675,4.942477405790315e-07
4.980147656576117e-07,0.29487240042979646,4.937403886978289e-07
4.980147656576117e-07,0.3163721565635609,5.114235463961883e-07
4.980147656576117e-07,0.2781670836931511,4.795506242845849e-07
4.980147656576117e-07,0.325795815406168,5.189844468514979e-07
4.980147656576117e-07,0.3218167066785394,5.158054007124256e-07
4.980147656576117e-07,0.2885305389087156,4.884020582000016e-07
4.980147656576117e-07,0.28720971943333856,4.872828856628796e-07
4.980147656576117e-07,0.30320517413413095,5.006680709737056e-07
4.980147656576117e-07,0.29925825558986224,4.97398718516355e-07
4.980147656576117e-07,0.304859908218783,5.020324033219179e-07
4.980147656576117e-07,0.29385359859698945,4.928866993416555e-07
4.980147656576117e-07,0.2960548758501008,4.947293787315345e-07
4.980147656576117e-07,0.27477088886472295,4.766141714429984e-07
4.980147656576117e-07,0.2853716387759001,4.857211299031129e-07
4.980147656576117e-07,0.2618203140009653,4.652466575050793e-07
4.980147656576117e-07,0.27500666098108173,4.768186112890681e-07
4.980147656576117e-07,0.3197230265028669,5.141247953936912e-07
4.980147656576117e-07,0.30516131412347935,5.022805142489696e-07
4.980147656576117e-07,0.3209528154719054,5.151126162996959e-07
4.980147656576117e-07,0.25879133064389936,4.6254762335251116e-07
4.980147656576117e-07,0.3155922823835549,5.107928143482256e-07
4.980147656576117e-07,0.3351920405548495,5.264152240466531e-07
4.980147656576117e-07,0.29603861270006043,4.947157900875522e-07
4.980147656576117e-07,0.2501562886730157,4.547652845803073e-07
4.980147656576117e-07,0.3209221712086282,5.150880244863852e-07
4.980147656576117e-07,0.2842528225170073,4.847680457312034e-07
4.980147656576117e-07,0.27783692896759177,4.792659520121686e-07
4.980147656576117e-07,0.2916008253843052,4.909937529046595e-07
4.980147656576117e-07,0.3174959594010956,5.123310689681506e-07
4.980147656576117e-07,0.29882165323720805,4.970357465468549e-07
4.980147656576117e-07,0.3039715096172404,5.013003780943623e-07
4.980147656576117e-07,0.29806340333268777,4.964047402501868e-07
4.980147656576117e-07,0.2587214147019869,4.6248513741603346e-07
4.980147656576117e-07,0.26888310725132314,4.7148008280426844e-07
4.980147656576117e-07,0.29754121819256796,4.959697173540845e-07
4.980147656576117e-07,0.3061955854512285,5.031309741192809e-07
4.980147656576117e-07,0.3086174657813138,5.051168338875952e-07
